ID,playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
2010desseel01,desseel01,2010,1,NYN,NL,4,2,53,0,0,0,0,141,41,12,4,16,16,0.24,2.3,6.0,0,3.0,0,194.0,6,14,3.0,1.0,6.0
2010detwiro01,detwiro01,2010,1,WAS,NL,1,3,8,5,0,0,0,89,34,14,5,14,17,0.288,4.25,1.0,1,1.0,0,135.0,1,22,2.0,0.0,4.0
2010diamoth01,diamoth01,2010,1,CHN,NL,1,3,16,3,0,0,0,87,33,22,5,18,36,0.295,6.83,2.0,2,2.0,0,138.0,3,23,2.0,3.0,2.0
2010dickera01,dickera01,2010,1,NYN,NL,11,9,27,26,2,1,0,523,165,55,13,42,104,0.251,2.84,3.0,11,4.0,0,713.0,0,62,7.0,3.0,15.0
2010donnebr01,donnebr01,2010,1,PIT,NL,3,1,38,0,0,0,0,92,26,19,6,25,26,0.234,5.58,1.0,1,1.0,1,142.0,14,21,2.0,3.0,3.0
2010doteloc01,doteloc01,2010,1,PIT,NL,2,2,41,0,0,0,21,120,35,19,5,17,48,0.236,4.28,2.0,2,3.0,0,173.0,37,21,2.0,3.0,0.0
2010doteloc01,doteloc01,2010,2,LAN,NL,1,1,19,0,0,0,1,56,11,7,3,11,21,0.167,3.38,3.0,3,0.0,0,78.0,12,7,0.0,1.0,0.0
2010doteloc01,doteloc01,2010,3,COL,NL,0,1,8,0,0,0,0,16,6,3,1,4,6,0.25,5.06,0.0,3,0.0,0,28.0,1,4,0.0,0.0,0.0
2010doubrfe01,doubrfe01,2010,1,BOS,AL,2,2,12,3,0,0,2,75,27,12,3,10,23,0.27,4.32,0.0,3,1.0,0,113.0,5,16,1.0,1.0,1.0
2010downssc01,downssc01,2010,1,TOR,AL,5,5,67,0,0,0,0,184,47,18,3,14,48,0.211,2.64,3.0,1,4.0,0,241.0,14,19,0.0,0.0,10.0
2010drabeky01,drabeky01,2010,1,TOR,AL,0,3,3,3,0,0,0,51,18,9,2,5,12,0.295,4.76,0.0,2,0.0,0,69.0,0,9,1.0,2.0,6.0
2010duchsju01,duchsju01,2010,1,OAK,AL,2,1,5,5,0,0,0,84,26,9,3,12,18,0.255,2.89,0.0,2,1.0,0,116.0,0,11,0.0,1.0,7.0
2010duensbr01,duensbr01,2010,1,MIN,AL,10,3,53,13,1,1,0,392,122,38,11,35,78,0.247,2.62,5.0,1,3.0,0,535.0,11,42,4.0,0.0,15.0
2010dukeza01,dukeza01,2010,1,PIT,NL,8,15,29,29,0,0,0,477,212,101,25,51,96,0.321,5.72,2.0,4,4.0,3,730.0,0,115,9.0,6.0,21.0
2010dunnmi01,dunnmi01,2010,1,ATL,NL,2,0,25,0,0,0,0,57,15,4,1,17,27,0.211,1.89,2.0,2,0.0,0,88.0,5,4,0.0,0.0,2.0
2010durbich01,durbich01,2010,1,PHI,NL,4,1,64,0,0,0,0,206,63,29,7,27,63,0.246,3.8,2.0,0,5.0,0,291.0,9,29,1.0,2.0,8.0
2010ekstrmi01,ekstrmi01,2010,1,TBA,AL,0,1,15,0,0,0,0,49,12,6,0,9,10,0.214,3.31,1.0,1,2.0,0,68.0,10,6,0.0,1.0,2.0
2010elbersc01,elbersc01,2010,1,LAN,NL,0,0,1,0,0,0,0,2,1,1,0,3,0,0.333,13.5,0.0,0,0.0,0,6.0,0,1,0.0,0.0,0.0
2010elyjo01,elyjo01,2010,1,LAN,NL,4,10,18,18,0,0,0,300,105,61,12,40,76,0.276,5.49,2.0,4,2.0,0,430.0,0,63,4.0,4.0,13.0
2010englije01,englije01,2010,1,WAS,NL,0,0,7,0,0,0,0,21,10,3,0,2,4,0.323,3.86,0.0,1,0.0,0,33.0,0,3,0.0,0.0,0.0
2010enrigba01,enrigba01,2010,1,ARI,NL,6,7,17,17,0,0,0,297,97,43,20,29,49,0.261,3.91,0.0,0,1.0,0,410.0,0,43,8.0,1.0,13.0
2010escaled01,escaled01,2010,1,COL,NL,0,0,5,0,0,0,0,18,4,1,0,4,2,0.19,1.5,2.0,1,0.0,0,26.0,2,1,0.0,1.0,0.0
2010estrama01,estrama01,2010,1,MIL,NL,0,0,7,1,0,0,0,34,14,12,3,6,13,0.28,9.53,0.0,2,1.0,0,58.0,0,13,1.0,0.0,0.0
2010evelada01,evelada01,2010,1,TOR,AL,3,4,9,9,0,0,0,134,57,32,4,27,21,0.313,6.45,1.0,3,2.0,0,213.0,0,35,0.0,2.0,5.0
2010evelada01,evelada01,2010,2,PIT,NL,0,1,3,1,0,0,0,29,15,9,0,5,3,0.375,8.38,1.0,1,2.0,0,49.0,1,9,0.0,2.0,1.0
2010farnsky01,farnsky01,2010,1,KCA,AL,3,0,37,0,0,0,0,134,40,12,2,12,36,0.24,2.42,0.0,2,4.0,0,185.0,9,13,1.0,1.0,2.0
2010farnsky01,farnsky01,2010,2,ATL,NL,0,2,23,0,0,0,0,60,15,12,2,7,25,0.208,5.4,1.0,1,0.0,0,82.0,6,12,2.0,1.0,0.0
2010feldmsc01,feldmsc01,2010,1,TEX,AL,7,11,29,22,0,0,0,424,181,86,18,45,75,0.313,5.48,2.0,11,5.0,0,641.0,2,98,5.0,8.0,10.0
2010felicpe01,felicpe01,2010,1,NYN,NL,3,6,92,0,0,0,0,188,66,23,1,30,56,0.273,3.3,6.0,1,6.0,0,280.0,16,24,2.0,0.0,10.0
2010felizne01,felizne01,2010,1,TEX,AL,4,3,70,0,0,0,40,208,43,21,5,18,71,0.176,2.73,1.0,5,5.0,0,269.0,59,21,1.0,0.0,5.0
2010fienca01,fienca01,2010,1,DET,AL,0,0,2,0,0,0,0,8,4,3,2,0,0,0.364,10.13,0.0,0,0.0,0,12.0,2,3,1.0,0.0,0.0
2010figaral01,figaral01,2010,1,DET,AL,0,2,8,1,0,0,0,44,18,11,1,8,5,0.31,6.75,2.0,2,0.0,0,69.0,5,12,2.0,1.0,2.0
2010figuene01,figuene01,2010,1,PHI,NL,2,1,13,1,0,0,1,78,20,10,1,9,15,0.22,3.46,2.0,2,0.0,0,104.0,5,10,4.0,0.0,0.0
2010figuene01,figuene01,2010,2,HOU,NL,5,3,18,10,0,0,0,201,64,24,9,25,58,0.251,3.22,2.0,4,2.0,0,286.0,1,28,1.0,3.0,5.0
2010fisheca01,fisheca01,2010,1,CIN,NL,1,1,18,0,0,0,0,67,22,14,1,13,21,0.256,5.64,2.0,2,1.0,0,100.0,5,14,0.0,0.0,3.0
2010fistedo01,fistedo01,2010,1,SEA,AL,6,14,28,28,0,0,0,513,187,78,13,32,93,0.277,4.11,2.0,8,6.0,3,720.0,0,85,2.0,4.0,15.0
2010florera01,florera01,2010,1,COL,NL,2,0,47,0,0,0,0,82,22,9,4,13,18,0.224,2.96,1.0,0,1.0,0,115.0,10,10,3.0,0.0,2.0
2010florera01,florera01,2010,2,MIN,AL,0,0,11,0,0,0,0,11,10,2,2,2,2,0.5,4.91,0.0,0,0.0,0,23.0,1,2,0.0,1.0,0.0
2010floydga01,floydga01,2010,1,CHA,AL,10,13,31,31,1,0,0,562,199,85,14,58,151,0.274,4.08,4.0,9,6.0,1,798.0,0,92,3.0,4.0,25.0
2010foxma01,foxma01,2010,1,MIN,AL,0,0,1,1,0,0,0,17,4,2,0,1,0,0.211,3.18,0.0,0,0.0,0,21.0,0,2,0.0,1.0,1.0
2010foxma01,foxma01,2010,2,BOS,AL,0,0,3,0,0,0,0,5,4,2,0,1,0,0.5,10.8,0.0,1,0.0,0,10.0,1,2,0.0,1.0,0.0
2010francfr01,francfr01,2010,1,TEX,AL,6,4,56,0,0,0,2,158,49,22,5,18,60,0.247,3.76,2.0,2,1.0,1,221.0,20,23,3.0,1.0,4.0
2010francje01,francje01,2010,1,COL,NL,4,6,20,19,0,0,0,313,119,58,11,23,67,0.293,5.0,3.0,1,2.0,0,441.0,0,61,6.0,4.0,13.0
2010frankry01,frankry01,2010,1,SLN,NL,6,2,59,0,0,0,27,195,57,25,7,10,42,0.23,3.46,1.0,5,4.0,0,264.0,51,25,1.0,1.0,5.0
2010frasoja01,frasoja01,2010,1,TOR,AL,3,4,69,0,0,0,4,191,61,26,4,27,65,0.247,3.68,6.0,5,4.0,0,279.0,18,30,1.0,0.0,7.0
2010frenclu01,frenclu01,2010,1,SEA,AL,5,7,16,13,0,0,0,263,88,47,13,29,37,0.262,4.83,2.0,4,4.0,0,371.0,2,47,0.0,2.0,6.0
2010frierer01,frierer01,2010,1,SDN,NL,1,1,33,0,0,0,0,95,18,6,2,17,41,0.162,1.71,3.0,2,0.0,0,128.0,12,7,0.0,0.0,2.0
2010fuentbr01,fuentbr01,2010,1,LAA,AL,4,1,39,0,0,0,23,115,28,15,5,18,39,0.201,3.52,1.0,2,1.0,1,161.0,33,17,2.0,1.0,2.0
2010fuentbr01,fuentbr01,2010,2,MIN,AL,0,0,9,0,0,0,1,29,3,0,0,2,8,0.094,0.0,0.0,1,1.0,0,35.0,2,0,0.0,0.0,0.0
2010fulchje01,fulchje01,2010,1,HOU,NL,2,1,50,0,0,0,0,142,53,29,7,22,46,0.279,5.51,2.0,2,3.0,0,217.0,16,30,1.0,1.0,3.0
2010gabinar01,gabinar01,2010,1,BAL,AL,0,0,5,0,0,0,0,14,9,7,3,3,2,0.391,13.5,0.0,0,0.0,0,26.0,3,7,0.0,0.0,0.0
2010galarar01,galarar01,2010,1,DET,AL,4,9,25,24,2,1,0,433,143,72,21,51,74,0.258,4.49,1.0,4,4.0,3,617.0,0,75,1.0,7.0,10.0
2010gallase01,gallase01,2010,1,SDN,NL,0,0,15,0,0,0,0,70,24,14,5,19,21,0.276,5.4,0.0,0,2.0,0,110.0,7,14,2.0,0.0,3.0
2010gallase01,gallase01,2010,2,PIT,NL,2,1,31,0,0,0,0,103,38,23,2,22,22,0.277,6.03,2.0,0,1.0,2,163.0,5,26,3.0,0.0,2.0
2010gallayo01,gallayo01,2010,1,MIL,NL,14,7,31,31,2,2,0,555,178,79,12,75,200,0.251,3.84,5.0,7,3.0,1,803.0,0,89,11.0,4.0,8.0
2010garcifr02,garcifr02,2010,1,CHA,AL,12,6,28,28,0,0,0,471,171,81,23,45,89,0.279,4.64,5.0,4,3.0,0,671.0,0,85,5.0,4.0,16.0
2010garcija01,garcija01,2010,1,SFN,NL,7,2,52,0,0,0,2,166,40,12,2,26,56,0.208,1.95,4.0,10,4.0,0,225.0,13,14,2.0,1.0,8.0
2010garcija02,garcija02,2010,1,SLN,NL,13,8,28,28,1,1,0,490,151,49,9,64,132,0.243,2.7,4.0,4,3.0,1,695.0,0,64,3.0,3.0,19.0
2010garlajo01,garlajo01,2010,1,SDN,NL,14,12,33,33,0,0,0,600,176,77,20,87,136,0.24,3.47,9.0,6,6.0,0,837.0,0,86,5.0,5.0,25.0
2010garzama01,garzama01,2010,1,TBA,AL,15,10,33,32,3,1,1,614,193,89,28,63,150,0.248,3.91,2.0,12,7.0,2,855.0,1,94,1.0,6.0,17.0
2010gaudich01,gaudich01,2010,1,OAK,AL,0,2,12,0,0,0,0,52,27,17,5,5,20,0.36,8.83,0.0,0,3.0,0,86.0,6,18,2.0,1.0,1.0
2010gaudich01,gaudich01,2010,2,NYA,AL,1,2,30,0,0,0,0,144,46,24,11,20,33,0.254,4.5,0.0,3,5.0,0,209.0,17,27,2.0,1.0,4.0
2010geedi01,geedi01,2010,1,NYN,NL,2,2,5,5,0,0,0,99,25,8,2,15,17,0.212,2.18,2.0,0,0.0,0,136.0,0,10,3.0,0.0,3.0
2010germaju01,germaju01,2010,1,CLE,AL,0,3,23,1,0,0,0,106,27,13,6,8,29,0.206,3.31,1.0,0,6.0,0,146.0,4,15,1.0,0.0,1.0
2010gervasa01,gervasa01,2010,1,HOU,NL,0,1,6,0,0,0,0,11,4,5,1,5,3,0.267,12.27,0.0,1,0.0,1,21.0,1,6,1.0,0.0,0.0
2010gomezje01,gomezje01,2010,1,CLE,AL,4,5,11,11,0,0,0,173,73,30,7,22,34,0.307,4.68,3.0,1,2.0,0,265.0,0,36,0.0,3.0,3.0
2010gonzaen01,gonzaen01,2010,1,DET,AL,0,1,18,0,0,0,0,78,21,11,4,17,13,0.236,3.81,0.0,1,0.0,0,107.0,13,11,0.0,1.0,6.0
2010gonzagi01,gonzagi01,2010,1,OAK,AL,15,9,33,33,1,0,0,602,171,72,15,92,171,0.229,3.23,1.0,4,4.0,1,851.0,0,75,5.0,2.0,18.0
2010gonzami02,gonzami02,2010,1,BAL,AL,1,3,29,0,0,0,1,74,18,11,1,14,31,0.205,4.01,4.0,3,0.0,0,106.0,7,11,3.0,1.0,2.0
2010gorzeto01,gorzeto01,2010,1,CHN,NL,7,9,29,23,0,0,1,409,136,62,11,68,119,0.26,4.09,4.0,0,2.0,0,604.0,3,70,4.0,6.0,14.0
2010grabojo02,grabojo02,2010,1,CHN,NL,1,3,28,0,0,0,0,77,35,21,5,13,20,0.321,7.36,0.0,1,1.0,0,126.0,9,24,3.0,0.0,3.0
2010grayje02,grayje02,2010,1,CHN,NL,1,0,7,0,0,0,0,28,12,7,1,5,4,0.316,6.75,0.0,1,1.0,0,45.0,0,9,1.0,0.0,3.0
2010greense01,greense01,2010,1,NYN,NL,0,0,11,0,0,0,0,28,7,4,1,8,12,0.2,3.86,3.0,0,4.0,0,48.0,0,6,1.0,0.0,0.0
2010gregelu01,gregelu01,2010,1,SDN,NL,4,7,80,0,0,0,2,235,47,28,8,18,89,0.17,3.22,2.0,0,1.0,0,297.0,9,30,1.0,1.0,5.0
2010greggke01,greggke01,2010,1,TOR,AL,2,6,63,0,0,0,37,177,52,23,4,30,58,0.237,3.51,1.0,3,1.0,0,254.0,56,24,1.0,3.0,5.0
2010greinza01,greinza01,2010,1,KCA,AL,10,14,33,33,3,0,0,660,219,102,18,55,181,0.26,4.17,1.0,4,7.0,0,919.0,0,114,6.0,7.0,22.0
2010guerrma02,guerrma02,2010,1,MIN,AL,5,7,74,0,0,0,1,213,56,25,7,22,42,0.219,3.17,1.0,2,3.0,0,286.0,13,28,2.0,3.0,5.0
2010guthrje01,guthrje01,2010,1,BAL,AL,11,14,32,32,0,0,0,628,193,89,25,50,119,0.243,3.83,1.0,1,16.0,1,872.0,0,93,3.0,9.0,14.0
2010gutieju01,gutieju01,2010,1,ARI,NL,0,6,58,0,0,0,15,170,55,32,13,23,47,0.252,5.08,5.0,1,4.0,0,247.0,35,33,1.0,1.0,3.0
2010haegech01,haegech01,2010,1,LAN,NL,0,4,9,6,0,0,0,90,36,28,4,26,30,0.295,8.4,0.0,4,1.0,0,151.0,1,32,1.0,1.0,3.0
2010hallaro01,hallaro01,2010,1,PHI,NL,21,10,33,33,9,4,0,752,231,68,24,30,219,0.245,2.44,1.0,5,6.0,1,993.0,0,74,9.0,5.0,25.0
2010hallbi03,hallbi03,2010,1,BOS,AL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
2010hamelco01,hamelco01,2010,1,PHI,NL,12,11,33,33,1,0,0,626,185,71,26,61,211,0.237,3.06,5.0,3,8.0,0,856.0,0,74,7.0,0.0,19.0
2010hammeja01,hammeja01,2010,1,COL,NL,10,9,30,30,0,0,0,533,201,95,18,47,141,0.287,4.81,1.0,13,6.0,2,770.0,0,97,11.0,6.0,19.0
2010hamptmi01,hamptmi01,2010,1,ARI,NL,0,0,10,0,0,0,0,13,3,0,0,1,3,0.214,0.0,1.0,0,0.0,0,16.0,3,0,0.0,1.0,0.0
2010hanrajo01,hanrajo01,2010,1,PIT,NL,4,1,72,0,0,0,6,209,58,28,6,26,100,0.221,3.62,0.0,5,4.0,0,294.0,27,28,0.0,1.0,2.0
2010hansoto01,hansoto01,2010,1,ATL,NL,10,11,34,34,1,0,0,608,182,75,14,56,173,0.239,3.33,3.0,3,14.0,0,845.0,0,86,9.0,5.0,12.0
2010happja01,happja01,2010,1,PHI,NL,1,0,3,3,0,0,0,46,13,3,1,12,9,0.232,1.76,0.0,1,0.0,0,70.0,0,4,1.0,1.0,2.0
2010happja01,happja01,2010,2,HOU,NL,5,4,13,13,1,1,0,216,60,30,7,35,61,0.23,3.75,1.0,3,1.0,0,304.0,0,33,4.0,3.0,6.0
2010haranaa01,haranaa01,2010,1,CIN,NL,6,7,22,20,0,0,0,335,139,66,16,38,82,0.305,5.32,0.0,9,4.0,0,504.0,1,71,4.0,3.0,7.0
2010harderi01,harderi01,2010,1,TEX,AL,5,5,20,18,0,0,0,276,91,57,18,62,75,0.256,5.58,0.0,4,9.0,0,430.0,0,61,0.0,4.0,9.0
2010harenda01,harenda01,2010,1,ARI,NL,7,8,21,21,1,0,0,423,161,72,23,29,141,0.285,4.6,4.0,8,3.0,1,607.0,0,79,6.0,4.0,9.0
2010harenda01,harenda01,2010,2,LAA,AL,5,4,14,14,1,0,0,282,84,30,8,25,75,0.237,2.87,2.0,4,2.0,1,387.0,0,31,0.0,6.0,2.0
2010harrelu01,harrelu01,2010,1,CHA,AL,1,0,8,3,0,0,0,72,34,13,2,17,15,0.337,4.88,1.0,1,0.0,0,119.0,3,18,1.0,0.0,2.0
2010harrima01,harrima01,2010,1,TEX,AL,3,2,37,6,0,0,2,235,80,41,10,39,46,0.262,4.71,3.0,4,2.0,0,356.0,9,45,2.0,8.0,6.0
2010hawkila01,hawkila01,2010,1,MIL,NL,0,3,18,0,0,0,0,48,21,15,2,6,18,0.323,8.44,1.0,1,2.0,0,74.0,5,15,1.0,0.0,1.0
2010hawksbl01,hawksbl01,2010,1,SLN,NL,4,8,45,8,0,0,0,271,113,50,15,35,61,0.31,4.98,0.0,1,2.0,3,409.0,9,56,4.0,4.0,9.0
2010heilmaa01,heilmaa01,2010,1,ARI,NL,5,8,70,0,0,0,6,216,73,36,9,26,55,0.26,4.5,4.0,8,5.0,0,316.0,26,37,2.0,2.0,3.0
2010hellije01,hellije01,2010,1,TBA,AL,4,0,10,4,0,0,0,109,32,14,5,8,33,0.232,3.47,2.0,2,2.0,0,149.0,0,14,0.0,1.0,2.0
2010hendrma01,hendrma01,2010,1,BAL,AL,1,6,52,1,0,0,0,226,97,44,9,20,55,0.313,5.26,4.0,2,3.0,0,339.0,6,47,3.0,3.0,5.0
2010henslcl01,henslcl01,2010,1,FLO,NL,3,4,68,0,0,0,7,225,54,18,3,29,77,0.2,2.16,4.0,2,4.0,0,307.0,23,20,3.0,1.0,7.0
2010hernada01,hernada01,2010,1,BAL,AL,8,8,41,8,0,0,2,238,72,38,9,42,72,0.242,4.31,4.0,9,4.0,0,348.0,16,40,1.0,3.0,4.0
2010hernafe02,hernafe02,2010,1,SEA,AL,13,12,34,34,6,1,0,749,194,63,17,70,232,0.212,2.27,1.0,14,8.0,1,1001.0,0,80,6.0,3.0,25.0
2010hernali01,hernali01,2010,1,WAS,NL,10,12,33,33,2,1,0,635,216,86,16,64,114,0.27,3.66,5.0,1,4.0,1,896.0,0,93,17.0,10.0,14.0
2010herndda01,herndda01,2010,1,PHI,NL,1,3,47,0,0,0,0,157,67,25,2,17,29,0.321,4.3,4.0,1,2.0,0,232.0,14,27,2.0,2.0,10.0
2010herreda01,herreda01,2010,1,CIN,NL,1,3,36,0,0,0,0,69,31,10,2,6,14,0.323,3.91,0.0,0,0.0,0,104.0,3,10,0.0,2.0,0.0
2010herrmfr01,herrmfr01,2010,1,CLE,AL,0,1,40,0,0,0,1,134,48,20,6,9,24,0.276,4.03,0.0,2,2.0,0,189.0,8,22,1.0,2.0,4.0
2010hillri01,hillri01,2010,1,BOS,AL,1,0,6,0,0,0,0,12,5,0,0,1,3,0.294,0.0,0.0,0,0.0,0,18.0,0,0,0.0,0.0,0.0
2010hillsh01,hillsh01,2010,1,TOR,AL,1,2,4,4,0,0,0,62,24,6,1,4,14,0.282,2.61,0.0,1,1.0,0,91.0,0,8,0.0,1.0,2.0
2010hochelu01,hochelu01,2010,1,KCA,AL,6,6,18,17,1,0,0,309,110,55,9,37,76,0.272,4.81,1.0,2,4.0,1,450.0,0,61,2.0,2.0,10.0
2010hoffmtr01,hoffmtr01,2010,1,MIL,NL,2,7,50,0,0,0,10,142,49,31,8,19,30,0.268,5.89,3.0,2,0.0,0,205.0,36,31,2.0,1.0,4.0
2010hollade01,hollade01,2010,1,TEX,AL,3,4,14,10,0,0,0,172,55,26,6,24,54,0.247,4.08,0.0,0,4.0,1,253.0,2,30,0.0,2.0,5.0
2010hollagr01,hollagr01,2010,1,KCA,AL,0,1,15,0,0,0,0,56,23,14,3,8,23,0.295,6.75,0.0,2,0.0,0,87.0,10,15,1.0,0.0,1.0
2010houseja01,houseja01,2010,1,FLO,NL,0,0,1,0,0,0,0,4,3,3,1,1,1,0.5,20.25,0.0,0,1.0,0,9.0,0,3,1.0,0.0,1.0
2010howrybo01,howrybo01,2010,1,ARI,NL,1,0,14,0,0,0,0,43,18,17,6,6,6,0.3,10.67,1.0,1,0.0,0,67.0,4,17,0.0,1.0,0.0
2010howrybo01,howrybo01,2010,2,CHN,NL,0,3,24,0,0,0,0,62,29,13,2,7,8,0.319,5.66,1.0,2,0.0,0,101.0,6,19,3.0,0.0,0.0
2010hudsoda01,hudsoda01,2010,1,CHA,AL,1,1,3,3,0,0,0,47,17,11,1,11,14,0.293,6.32,0.0,2,0.0,0,71.0,0,11,1.0,1.0,2.0
2010hudsoda01,hudsoda01,2010,2,ARI,NL,7,1,11,11,0,0,0,239,51,15,7,16,70,0.183,1.69,1.0,3,4.0,0,301.0,0,15,1.0,1.0,6.0
2010hudsoti01,hudsoti01,2010,1,ATL,NL,17,9,34,34,1,0,0,686,189,72,20,74,139,0.229,2.83,8.0,5,9.0,0,920.0,0,74,9.0,2.0,32.0
2010huffda01,huffda01,2010,1,CLE,AL,2,11,15,15,1,0,0,239,101,55,14,34,37,0.31,6.21,1.0,2,3.0,0,369.0,0,61,3.0,3.0,8.0
2010hughedu01,hughedu01,2010,1,KCA,AL,1,3,57,0,0,0,0,169,59,24,3,24,34,0.273,3.83,0.0,1,5.0,0,252.0,19,28,1.0,6.0,2.0
2010hugheph01,hugheph01,2010,1,NYA,AL,18,8,31,29,0,0,0,529,162,82,25,58,146,0.244,4.19,1.0,9,0.0,1,730.0,0,83,2.0,5.0,11.0
2010humbeph01,humbeph01,2010,1,KCA,AL,2,1,8,1,0,0,0,65,22,10,1,7,16,0.259,4.15,2.0,2,1.0,0,94.0,1,10,0.0,1.0,1.0
2010hunteto02,hunteto02,2010,1,TEX,AL,13,4,23,22,1,0,0,384,126,53,21,33,68,0.255,3.73,0.0,1,3.0,0,536.0,0,55,3.0,2.0,10.0
2010igarary01,igarary01,2010,1,NYN,NL,1,1,34,0,0,0,0,91,29,24,4,18,25,0.254,7.12,1.0,3,0.0,0,135.0,11,24,0.0,3.0,4.0
2010infangr01,infangr01,2010,1,CHA,AL,0,0,5,0,0,0,0,14,2,0,0,4,5,0.133,0.0,0.0,0,0.0,0,19.0,5,0,0.0,0.0,1.0
2010inglejo01,inglejo01,2010,1,MIL,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0,3.0,1,0,0.0,0.0,0.0
2010jacksed01,jacksed01,2010,1,ARI,NL,6,10,21,21,1,1,0,403,141,77,13,60,104,0.274,5.16,2.0,13,5.0,0,587.0,0,80,6.0,2.0,14.0
2010jacksed01,jacksed01,2010,2,CHA,AL,4,2,11,11,0,0,0,225,73,27,8,18,77,0.248,3.24,2.0,7,1.0,0,315.0,0,31,0.0,2.0,4.0
2010jacksst01,jacksst01,2010,1,PIT,NL,0,1,11,0,0,0,0,34,17,11,4,6,7,0.362,8.74,0.0,0,0.0,0,55.0,3,11,1.0,1.0,1.0
2010jakubch01,jakubch01,2010,1,PIT,NL,0,1,1,1,0,0,0,2,2,2,0,0,0,0.5,27.0,0.0,0,0.0,0,4.0,0,2,0.0,0.0,0.0
2010jamesju01,jamesju01,2010,1,OAK,AL,0,0,5,0,0,0,0,12,7,2,0,4,5,0.389,4.5,0.0,0,1.0,0,23.0,3,2,0.0,0.0,1.0
2010janseke01,janseke01,2010,1,LAN,NL,1,0,25,0,0,0,4,81,12,2,0,15,41,0.13,0.67,1.0,1,1.0,0,109.0,8,2,1.0,0.0,1.0
2010janssca01,janssca01,2010,1,TOR,AL,5,2,56,0,0,0,0,206,74,28,8,21,63,0.272,3.67,1.0,3,4.0,0,298.0,16,29,0.0,1.0,3.0
2010jeffrje01,jeffrje01,2010,1,MIL,NL,1,0,10,0,0,0,0,30,8,3,0,6,8,0.229,2.7,1.0,1,0.0,0,42.0,5,4,0.0,1.0,3.0
2010jenksbo01,jenksbo01,2010,1,CHA,AL,1,3,55,0,0,0,27,158,54,26,3,18,61,0.26,4.44,1.0,2,1.0,0,231.0,46,28,4.0,0.0,3.0
2010jepseke01,jepseke01,2010,1,LAA,AL,2,4,68,0,0,0,0,177,54,26,2,29,61,0.25,3.97,5.0,8,2.0,0,253.0,4,26,4.0,2.0,6.0
2010jimenub01,jimenub01,2010,1,COL,NL,19,8,33,33,4,2,0,665,164,71,10,92,214,0.209,2.88,7.0,16,9.0,1,894.0,0,73,7.0,1.0,25.0
2010joaquwa01,joaquwa01,2010,1,SFN,NL,0,0,4,0,0,0,0,14,6,5,0,7,2,0.333,9.64,0.0,2,1.0,1,27.0,0,6,1.0,0.0,1.0
2010johnsji04,johnsji04,2010,1,BAL,AL,1,1,26,0,0,0,1,79,32,10,2,5,22,0.296,3.42,1.0,4,1.0,0,117.0,6,11,3.0,0.0,1.0
2010johnsjo09,johnsjo09,2010,1,FLO,NL,11,6,28,28,1,0,0,551,155,47,7,48,186,0.229,2.3,2.0,4,5.0,0,744.0,0,51,5.0,8.0,9.0
2010joneshu01,joneshu01,2010,1,FLO,NL,0,0,3,0,0,0,0,5,0,0,0,1,3,0.0,0.0,0.0,0,1.0,0,7.0,1,0,0.0,0.0,0.0
2010jurrjja01,jurrjja01,2010,1,ATL,NL,7,6,20,20,0,0,0,349,120,60,13,42,86,0.27,4.64,5.0,2,2.0,0,500.0,0,63,7.0,4.0,10.0
2010karstje01,karstje01,2010,1,PIT,NL,3,10,26,19,0,0,0,368,146,67,21,27,72,0.3,4.92,5.0,0,1.0,1,525.0,1,72,2.0,9.0,8.0
2010kawakke01,kawakke01,2010,1,ATL,NL,1,10,18,16,0,0,0,262,98,50,10,32,59,0.284,5.15,10.0,4,1.0,0,391.0,1,57,6.0,7.0,5.0
2010kazmisc01,kazmisc01,2010,1,LAA,AL,9,15,28,28,0,0,0,450,158,99,25,79,93,0.271,5.94,2.0,6,12.0,0,682.0,0,103,3.0,6.0,15.0
2010kellesh01,kellesh01,2010,1,SEA,AL,3,1,22,0,0,0,0,75,26,11,5,12,26,0.265,3.96,2.0,0,1.0,0,112.0,7,11,0.0,0.0,1.0
2010kendrky01,kendrky01,2010,1,PHI,NL,11,10,33,31,1,0,0,542,199,95,26,49,84,0.283,4.73,4.0,1,3.0,2,771.0,1,103,9.0,6.0,19.0
2010kenneia01,kenneia01,2010,1,ARI,NL,9,10,32,32,0,0,0,582,163,82,26,70,168,0.228,3.8,2.0,16,10.0,0,810.0,0,87,11.0,5.0,12.0
2010kershcl01,kershcl01,2010,1,LAN,NL,13,10,32,32,1,1,0,613,160,66,13,81,212,0.214,2.91,9.0,5,7.0,2,848.0,0,73,8.0,4.0,9.0
2010kilbybr01,kilbybr01,2010,1,OAK,AL,0,0,5,0,0,0,0,25,7,2,2,0,8,0.219,2.16,0.0,0,0.0,0,32.0,2,2,0.0,0.0,0.0
